Date,Open,High,Low,Close,Volume
1/23/2012,74.22,74.8,73.09,74.16,9017584
1/24/2012,73.17,74.59,72.87,74.59,7402711
1/25/2012,74.14,76.52,73.1,76.19,10428155
1/26/2012,77.04,77.75,75.8,75.98,7840005
1/27/2012,75.85,77.49,75.85,76.66,7239375
1/30/2012,75.47,76.28,74.45,76.27,6593005
1/31/2012,76.95,76.95,74.95,75.17,8978431
2/1/2012,76.35,77.15,75.11,76.12,7261070
2/2/2012,76.25,77.45,75.97,77.31,7419872
2/3/2012,78.31,78.7,77.71,78.66,7383109
2/6/2012,78.2,79.74,77.75,79.64,5361249
2/7/2012,79.34,79.69,78,79.5,7554025
2/8/2012,79.82,79.87,77.97,78.41,6645141
2/9/2012,78.81,78.94,77.73,78.64,7369971
2/10/2012,77.69,78.04,76.62,77.17,7209558
2/13/2012,78.09,78.41,77.12,78.03,4708876
2/14/2012,77.71,77.98,76.95,77.8,4414863
2/15/2012,78.16,78.17,76.74,77.36,6184669
2/16/2012,77.12,78.29,76.5,78.06,10820206
2/17/2012,78.58,78.67,77.58,77.74,8605097
2/21/2012,78.93,79.77,78.26,78.58,8227488
2/22/2012,78.55,80.78,78.55,80,8156819
2/23/2012,80.4,80.4,78.56,79.59,7400012
2/24/2012,80.1,80.5,79.6,79.85,5084078
2/27/2012,79.22,79.67,78.05,79.11,5597115
2/28/2012,79.1,79.54,78.22,78.78,6348393
2/29/2012,78.81,79.42,77.4,77.61,8363351
3/1/2012,78.14,78.89,77.4,78.37,6116915
3/2/2012,78,78.32,76.73,77.19,6636890
3/5/2012,76.81,76.88,75.03,75.69,6201048
3/6/2012,73.86,74.08,72.73,73.79,10356695
3/7/2012,74.39,74.93,73.91,74.7,6386140
3/8/2012,75.21,76.34,75.02,75.82,6017799
3/9/2012,75.99,76.76,75.51,75.84,6691373
3/12/2012,75.65,75.76,73.75,74.02,8035263
3/13/2012,74.4,74.9,73.52,74.77,9371690
3/14/2012,74.66,74.8,73.53,74.02,8145714
3/15/2012,74.17,75.06,73.26,74.92,6749168
3/16/2012,75.32,77.04,75.07,76.76,11838934
3/19/2012,76.75,77.43,76.6,77.1,5659588
3/20/2012,76.24,76.24,75.24,75.71,6569623
3/21/2012,75.17,75.17,73.67,74.01,14069592
3/22/2012,73.02,73.11,71.12,71.98,15867104
3/23/2012,72.33,73.51,71.56,73.18,11529209
3/26/2012,73.61,73.84,71.97,72.4,10053072
3/27/2012,72.33,72.36,69.93,69.96,16967656
3/28/2012,69.61,70.7,68.6,69.78,10486494
3/29/2012,69.33,70.46,68.33,69.14,11229670
3/30/2012,69.88,70.42,68.8,69.93,10877585
4/2/2012,69.6,71.09,69.1,69.84,8855632
4/3/2012,70.5,70.65,68.99,69.73,10094670
4/4/2012,68.81,69.59,68.24,68.69,6752610
4/5/2012,68.54,69.4,68.28,68.42,7971254
4/9/2012,67.49,68.65,67.25,67.59,6456154
4/10/2012,67.36,68.06,66.45,67.26,11014996
4/11/2012,68.74,68.9,68,68.12,8967323
4/12/2012,68.46,70.42,68.13,70.34,9136808
4/13/2012,69.91,70.2,68.32,68.38,7561794
4/16/2012,68.75,69.08,67.36,67.44,6851327
4/17/2012,68.63,69.66,68.5,69.35,8246483
4/18/2012,69.37,70.81,69.27,69.93,7650622
4/19/2012,70.12,71.25,69.37,69.8,9068361
4/20/2012,72.73,74.52,71.61,71.7,19486352
4/23/2012,70.77,72.25,69.89,71.19,10056110
4/24/2012,71.5,73.5,71.19,72.71,9015008
4/25/2012,73.65,74.92,73.15,74.46,10808478
4/26/2012,73.86,74.72,73.27,74.25,7062176
4/27/2012,74.54,74.73,73.5,73.95,6481408
4/30/2012,73.34,74.28,73.34,74.14,5018174
5/1/2012,74.16,76.19,73.79,75.13,6783174
5/2/2012,74.46,74.68,73.83,74.17,6132024
5/3/2012,74.2,74.29,72.18,72.61,6814234
5/4/2012,71.89,71.89,69.45,69.96,9632724
5/7/2012,69.81,71.1,69.35,70.6,5584138
5/8/2012,69.92,70.6,68.37,70.39,8521503
5/9/2012,69.24,70.59,68.74,69.64,7296416
5/10/2012,70.5,71.18,69.2,69.44,5869536
5/11/2012,68.84,70.15,68.66,68.8,5170266
5/14/2012,67.82,67.82,66.85,67.25,6861998
5/15/2012,67.38,67.62,65.28,65.52,7730693
5/16/2012,65.76,67,64.2,64.81,10071007
5/17/2012,64.54,65.65,64.15,64.75,9274674
5/18/2012,64.91,65.8,63.88,64.06,9286911
5/21/2012,64.82,66.86,64.21,66.76,7711774
5/22/2012,67.07,67.77,65.84,66.4,8172377
5/23/2012,65.63,67.26,64.9,67.18,6912986
5/24/2012,67.58,67.65,65.11,65.85,8848544
5/25/2012,65.52,66.33,65.11,65.41,6177606
5/29/2012,66.06,68.13,66.02,67.24,7034632
5/30/2012,66.07,66.08,63.8,64.18,9793134
5/31/2012,63.81,64.01,61.23,63.25,15050933
6/1/2012,61.63,62.7,60.87,62.07,12231345
6/4/2012,62.1,62.29,60.75,62.21,12006460
6/5/2012,61.92,63.28,61.54,62.24,7093120
6/6/2012,63.19,64.75,62.93,64.59,12186772
6/7/2012,65.77,66.5,64.1,64.43,8169609
6/8/2012,63.95,64.7,62.84,64.54,6758657
6/11/2012,65.5,65.73,63.92,64.07,7745381
6/12/2012,64.46,65.14,63.79,64.93,6297440
6/13/2012,64.47,65.56,63.49,63.95,6784083
6/14/2012,64.13,65.59,63.84,65.38,5945797
6/15/2012,66.14,66.76,65.51,66.46,9564076
6/18/2012,65.49,66.7,65.39,66.54,6647827
6/19/2012,67.11,67.69,66.6,67.15,5267507
6/20/2012,66.83,67.23,65,65.54,9315504
6/21/2012,65.2,65.47,62.43,62.56,9461155
6/22/2012,62.83,63.07,61.2,61.56,12128411
6/25/2012,60.75,60.93,59.68,60.06,10411165
6/26/2012,60.17,60.45,59.12,59.67,10251440
6/27/2012,60.1,61.8,60.01,61.47,9086071
6/28/2012,61.48,62.88,61.21,62.72,8758202
6/29/2012,64.42,65.48,64.02,64.91,10193404
7/2/2012,64.86,66.01,64.48,64.94,6916664
7/3/2012,65.82,67.38,65.58,67.34,5385133
7/5/2012,67.05,67.14,65.85,66.1,5128163
7/6/2012,65.09,66.1,64.57,65.17,6731797
7/9/2012,64.83,66.29,64.49,65.82,5597709
7/10/2012,66.05,66.36,64.5,64.97,7977820
7/11/2012,65.18,66.15,64.9,65.66,6956430
7/12/2012,64.82,65.74,64.19,65.39,5837234
7/13/2012,65.44,66.93,65.42,66.72,5068127
7/16/2012,66.27,66.79,65.54,66.3,5673704
7/17/2012,66.95,67.95,66.08,67.79,8776399
7/18/2012,67.44,69.18,67.26,68.76,7002050
7/19/2012,68.87,69.39,68.27,68.64,8951723
7/20/2012,69.92,70.44,68.8,69.33,12357883
7/23/2012,68.37,69.79,67.52,69.55,8057778
7/24/2012,69.5,69.65,67.04,67.94,8154870
7/25/2012,68.22,68.86,67.46,68.25,6464527
7/26/2012,70.01,71.67,69.34,71.31,10057718
7/27/2012,71.77,73.47,71.18,72.96,9535380
7/30/2012,72.82,72.86,72.09,72.54,6438101
7/31/2012,72.16,72.76,71.01,71.26,6820097
8/1/2012,71.41,72.48,70.26,71.68,6387663
8/2/2012,70.45,71.54,69.85,70.83,6358468
8/3/2012,72.5,72.84,71.71,72.39,5083518
8/6/2012,72.67,72.88,72.04,72.4,4008013
8/7/2012,72.83,74.22,72.66,73.61,8111862
8/8/2012,72.93,73.85,72.78,73.66,6903815
8/9/2012,73.46,74.4,73.1,74.33,5763263
8/10/2012,74.04,75.47,73.77,75.35,7304780
8/13/2012,75.13,75.4,74.6,75.2,6294439
8/14/2012,75.41,75.68,74.15,74.47,5864100
8/15/2012,74.39,74.5,73.3,73.87,4853291
8/16/2012,74.02,75.11,73.56,74.98,5303473
8/17/2012,75.13,75.24,74.53,74.78,5107321
8/20/2012,74.49,74.83,74.1,74.34,4984132
8/21/2012,74.6,74.99,74.14,74.35,5131462
8/22/2012,74,74.97,73.83,74.82,4720319
8/23/2012,74.71,74.87,73.85,74.19,4871093
8/24/2012,74,74.75,73.72,74.59,3783693
8/27/2012,74.68,75.43,74.33,74.85,4279031
8/28/2012,74.41,74.78,73.98,74.38,4771987
8/29/2012,74.4,74.4,72.87,72.96,6009819
8/30/2012,72.5,72.5,71.47,71.6,6167299
8/31/2012,72.1,72.79,71.73,72.38,5754551
9/4/2012,72.05,72.34,70.72,71.42,7177207
9/5/2012,71.32,72.1,70.67,71.25,6498965
9/6/2012,71.87,73.63,71.86,72.46,8041077
9/7/2012,72.68,73.65,72.58,73.17,5466658
9/10/2012,73.05,73.8,72.68,72.69,4900122
9/11/2012,72.81,73.71,72.61,73.66,5165628
9/12/2012,74.36,74.73,74.05,74.32,5425854
9/13/2012,74.51,75.96,74.24,75.67,6425620
9/14/2012,77.78,78.47,77.25,77.6,8626532
9/17/2012,77.29,78.27,76.81,77.14,6259139
9/18/2012,76.86,76.87,75.31,76.23,7165172
9/19/2012,76.13,76.3,74.3,74.71,6221501
9/20/2012,74.32,75.28,73.75,75.23,6961953
9/21/2012,75.95,76,74.5,75.02,8947909
9/24/2012,74.02,74.8,74,74.26,4747153
9/25/2012,74.56,74.56,72.59,72.69,9193634
9/26/2012,72.34,72.58,71.71,72.05,5104977
9/27/2012,72.49,73.53,72.02,73.24,6132134
9/28/2012,73.32,73.32,71.99,72.33,5769789
10/1/2012,72.99,73.68,72.36,72.58,4289807
10/2/2012,72.89,73.2,71.92,72.26,4760746
10/3/2012,72.25,72.53,70.72,71.19,5846685
10/4/2012,71.66,71.96,71.21,71.67,5122014
10/5/2012,72.4,72.59,71.28,71.49,5798652
10/8/2012,70.93,71.75,70.7,71.61,3480206
10/9/2012,71.61,72.42,71.57,71.73,3933672
10/10/2012,71.66,71.75,70.87,71.08,4343946
10/11/2012,72.22,72.84,72,72.42,4533946
10/12/2012,72.75,72.91,71.66,72.19,3598801
10/15/2012,72.21,73.01,71.53,72.76,4638157
10/16/2012,73.19,74,73.15,73.52,5731660
10/17/2012,73.53,74.76,73.05,74.55,5799485
10/18/2012,74.55,75.09,74.05,74.8,6578578
10/19/2012,75.47,75.7,73.75,74,8325746
10/22/2012,73.63,74.2,72.25,73.16,5340475
10/23/2012,71.92,71.96,70.98,71.26,6442346
10/24/2012,71.67,71.79,69.75,70.09,6443349
10/25/2012,71,71.33,70.01,70.74,6077727
10/26/2012,70.74,71.04,69.9,70.1,4879170
10/31/2012,70.3,70.85,69.06,69.53,6977868
11/1/2012,69.77,70.25,68.6,70.15,6533813
11/2/2012,70.6,70.85,68.59,68.77,6240093
11/5/2012,68.65,70.18,68.63,69.95,5648186
11/6/2012,70.26,71.36,70.03,71.15,6444626
11/7/2012,69.98,70.56,69.32,70.13,7556830
11/8/2012,69.95,70.29,67.7,67.77,10201068
11/9/2012,67.5,69.46,67.32,68.37,6410317
11/12/2012,68.47,69.46,68.1,68.48,2780249
11/13/2012,67.71,70,67.5,69.07,7923371
11/14/2012,69.34,69.47,67.62,67.83,8249361
11/15/2012,67.8,69.45,67.69,69.16,7414654
11/16/2012,69.33,69.34,66.85,68.22,10051977
11/19/2012,68.95,70.7,68.84,70.69,6742442
11/20/2012,70.43,70.64,69.64,70.02,5425577
11/21/2012,70.33,70.5,69.73,70.21,3021361
11/23/2012,70.76,71.21,70.29,71.18,1730729
11/26/2012,70.21,70.57,69.93,70.43,3490084
11/27/2012,70.1,70.37,69.55,69.87,6397421
11/28/2012,69.47,70.8,68.91,70.73,6187686
11/29/2012,70.96,71.35,70.39,70.6,4465603
11/30/2012,70.54,71.89,70.42,71.62,6505912
12/3/2012,72,72.49,70.87,71.02,6353379
12/4/2012,70.92,71.97,70.74,71.22,4302061
12/5/2012,71.47,72.11,71.17,71.32,5416617
12/6/2012,71.11,71.61,70.71,71.5,4154298
12/7/2012,71.8,72,71.28,71.83,4348485
12/10/2012,71.72,72.3,71.55,72,3963457
12/11/2012,72.35,72.8,71.98,72.6,7017655
12/12/2012,73.13,73.51,72.49,72.79,9634172
12/13/2012,72.04,72.99,72.04,72.56,7116650
12/14/2012,69.9,70,67.6,68.91,27756178
12/17/2012,69.23,69.92,69.02,69.68,7851635
12/18/2012,69.46,71.78,69.3,71.35,8909526
12/19/2012,71.74,72,70.61,70.66,5797498
12/20/2012,70.14,71.53,70,71.1,5974104
12/21/2012,70.22,70.55,68.92,69.69,12509325
12/24/2012,69.55,69.89,68.95,69.28,2272050
12/26/2012,69.74,69.89,68.92,69.1,3373061
12/27/2012,69.09,69.29,68.26,69.17,5283222
12/28/2012,68.58,68.74,67.88,67.96,5635653
12/31/2012,67.87,69.35,67.64,69.3,6375964
1/2/2013,70.8,71.41,70.12,71.4,6391333
1/3/2013,71.25,72,70.66,70.92,6062950
1/4/2013,71.33,72.22,71.04,72.01,5165313
1/7/2013,71.53,72.23,71.42,72.21,4104403
1/8/2013,71.94,72.6,71.5,72.51,5274849
1/9/2013,72.76,72.97,72.01,72.2,4626445
1/10/2013,72.7,73.25,72.54,73.25,5591138
1/11/2013,73.19,73.8,73.06,73.75,4106350
1/14/2013,73.39,73.77,72.54,72.77,4155015
1/15/2013,72.47,72.86,72.19,72.59,4285950
1/16/2013,72.53,73.63,72.53,73.22,4951914
1/17/2013,73.46,73.96,72.54,73.37,6510984
1/18/2013,73.95,76.73,73.5,76.5,14232697
1/22/2013,76.57,78.04,76.57,78,9649292
1/23/2013,77.79,78.62,77.36,78.17,7556797
1/24/2013,78.16,78.87,77.76,78.02,7167094
1/25/2013,78.63,79.8,78.1,79.51,7830771
1/28/2013,79.73,79.81,79.1,79.28,7152743
1/29/2013,79.04,79.99,78.78,79.95,6289520
1/30/2013,79.83,79.9,78.46,78.6,8795321
1/31/2013,78.44,78.79,77.55,78.05,5752199
2/1/2013,78.94,79.83,78.4,79.7,6225228
2/4/2013,79.11,79.85,78.88,79.45,6620679
2/5/2013,79.82,80.43,79.5,80.16,5389378
2/6/2013,79.42,79.57,77.76,78.73,7131359
2/7/2013,78.86,79.21,77.82,78,6101369
2/8/2013,78.24,79.07,78.12,79.07,4632684
2/11/2013,78.56,78.85,77.81,77.93,4784921
2/12/2013,78.51,78.65,78.02,78.53,4646441
2/13/2013,78.49,78.73,78.25,78.63,3551983
2/14/2013,78.51,82,78.14,81.56,11691795
2/15/2013,81.03,81.22,79.5,80.03,8756222
2/19/2013,80.09,80.55,79.56,79.99,5098368
2/20/2013,80.07,80.2,78.47,78.53,6397047
2/21/2013,77.97,77.97,76.55,77.43,5789402
2/22/2013,77.93,78.15,76.87,77.79,4085030
2/25/2013,78.36,78.95,75.74,75.83,6144194
2/26/2013,76.34,76.77,74.99,76.33,6506403
2/27/2013,76.21,78.18,75.98,77.9,4927038
2/28/2013,77.82,78.58,77.47,77.85,5398257
3/1/2013,77.35,77.92,76.92,77.64,4895042
3/4/2013,77.49,77.59,75.72,76.5,5077097
3/5/2013,77.24,77.6,76.28,76.95,8960176
3/6/2013,77.54,77.77,76.45,77.16,4648921
3/7/2013,77.2,78,77.1,77.82,3621248
3/8/2013,78.02,78.44,77.24,77.96,3916523
3/11/2013,77.57,77.86,77.12,77.78,4378387
3/12/2013,77.98,78.37,77.01,77.44,5544250
3/13/2013,77.71,77.83,77.24,77.39,3744489
3/14/2013,77.84,78.94,77.58,78.75,5634708
3/15/2013,78.48,79.74,78.48,79.4,8073457
3/18/2013,77.33,77.79,76.11,76.34,9343825
3/19/2013,76.63,76.63,73.01,73.98,14392423
3/20/2013,74.18,74.25,73.41,73.79,8933387
3/21/2013,73.32,74.01,73.25,73.44,6694441
3/22/2013,73.84,74.39,73.56,74.37,6402587
3/25/2013,74.72,74.95,73.36,73.86,5960045
3/26/2013,74.41,74.52,73.83,74.42,6184249
3/27/2013,73.89,75.27,73.55,75.1,5633160
3/28/2013,74.97,75.64,74.5,74.89,7270043
4/1/2013,75.08,75.23,73.36,74.02,5536502
4/2/2013,74.48,75.22,74.01,74.81,7298095
4/3/2013,74.82,75.15,73.51,74.01,9093265
4/4/2013,73.91,74.32,73.41,73.94,5457277
4/5/2013,73.09,74.49,72.7,74.35,4829192
4/8/2013,74.3,75.1,74.1,74.96,3874744
4/9/2013,75.11,75.78,74.53,75.43,4052279
4/10/2013,75.47,77.3,75.45,76.99,7209455
4/11/2013,77.19,77.56,76.52,77.14,5097829
4/12/2013,76.62,76.75,74.89,75.66,6835120
4/15/2013,74.61,74.61,71.6,71.89,11543262
4/16/2013,72.76,73.44,71.76,73.29,7793033
4/17/2013,72.39,72.39,70.2,70.97,10266730
4/18/2013,71.4,71.66,70.19,71,8245548
4/19/2013,73.7,73.7,69.08,69.95,13973354
4/22/2013,71.01,71.57,69.76,71.23,9192155
4/23/2013,71.64,71.99,70.83,71.94,7127324
4/24/2013,72.41,73.71,72.06,73.17,8791987
4/25/2013,73.25,74.07,72.8,73.44,7382293
4/26/2013,73.32,73.77,72.63,73.34,5270848
4/29/2013,73.56,74.28,72.94,74.03,5212287
4/30/2013,74.17,74.62,73.34,74.43,7393411
5/1/2013,73.93,74.18,73.34,73.79,6586469
5/2/2013,73.82,74.58,73.46,74.25,4642043
5/3/2013,75.04,76.4,75.01,75.72,6584625
5/6/2013,75.72,76.42,75.48,76.16,4501769
5/7/2013,76.59,77.45,76.41,76.89,5866182
5/8/2013,76.87,77.69,76.53,77.59,4793834
5/9/2013,77.48,77.66,76.74,77.25,4382643
5/10/2013,76.94,77.04,75.83,76.82,6331949
5/13/2013,76.74,77.41,76.6,77.04,8106492
5/14/2013,76.73,77.27,76.58,76.86,6603476
5/15/2013,75.59,76.23,74.96,75.68,9424219
5/16/2013,75.76,76.17,75.07,75.27,6201663
5/17/2013,75.9,76.17,74.88,75.74,9535106
5/20/2013,75.56,77.48,75.42,77.42,9940850
5/21/2013,77.39,77.84,76.67,77.08,6334975
5/22/2013,76.95,77.79,75.11,75.58,9238296
5/23/2013,74.44,75.45,73.82,75.38,6712825
5/24/2013,74.67,74.88,73.66,74.66,6632032
5/28/2013,75.87,76.18,75.25,75.4,6700007
5/29/2013,74.82,75.32,74.28,74.98,4889921
5/30/2013,74.58,75.2,73.95,74.81,5747355
5/31/2013,74.39,74.51,73.02,73.03,7900488
6/3/2013,73.19,73.53,72.74,73.25,8167055
6/4/2013,73.14,73.56,72.57,72.85,9450784
6/5/2013,72.58,73.11,72.1,72.18,7499349
6/6/2013,71.89,73.3,71.8,73.3,7294247
6/7/2013,74.04,74.34,73.29,73.93,6704540
6/10/2013,74.11,74.39,73.11,73.3,6263667
6/11/2013,72.37,72.61,71.31,71.44,8551539
6/12/2013,72.14,72.19,70.88,70.95,6256066
6/13/2013,71.11,72.57,71,72.46,6800248
6/14/2013,72.51,72.68,71.55,71.6,4934875
6/17/2013,72.4,73.43,72.4,73.1,5377512
6/18/2013,73.18,74.6,73.06,74.16,5684276
6/19/2013,74.26,74.79,73.4,73.4,6332319
6/20/2013,72.61,72.82,71.8,72.14,8918984
6/21/2013,72.78,73.13,71.81,72.83,9785768
6/24/2013,71.84,71.98,70.25,71.24,7984250
6/25/2013,72.04,72.99,71.87,72.09,6695250
6/26/2013,72.62,72.73,71.61,71.81,5199800
6/27/2013,72.12,72.54,71.85,71.93,5951026
6/28/2013,71.81,72.28,71.6,71.66,7501631
7/1/2013,72.19,73.34,71.95,72.78,6433618
7/2/2013,73.31,73.31,72.25,72.61,4932915
7/3/2013,72.49,73.14,71.84,73.01,3152104
7/5/2013,73.42,74.38,72.98,74.09,3994206
7/8/2013,74.62,75.22,74.31,74.79,5457980
7/9/2013,75.23,76.79,75.23,76.54,7165475
7/10/2013,76.37,76.54,75.96,76.18,4592916
7/11/2013,77.08,77.22,76.01,76.63,4889752
7/12/2013,76.42,76.88,76.34,76.84,4268205
7/15/2013,76.84,77.31,76.39,77.02,3928484
7/16/2013,77.19,77.53,75.94,76.52,6037841
7/17/2013,76.76,77.77,76.76,77.61,6668096
7/18/2013,77.76,78.85,77.76,78.48,6146466
7/19/2013,81.21,83.55,80.89,82.74,17437165
7/22/2013,82.36,85.02,82.22,83.81,11199762
7/23/2013,83.86,84.47,83.4,83.57,6867387
7/24/2013,83.73,83.8,82.33,82.85,5378064
7/25/2013,82.52,83.28,82.02,82.57,5838142
7/26/2013,82.27,82.27,81.15,81.91,5042547
7/29/2013,81.11,81.52,80.8,81.15,4867286
7/30/2013,81.48,81.88,81.24,81.43,5142625
7/31/2013,81.99,82.13,81.11,81.33,5034511
8/1/2013,82.35,83.7,82.35,83.55,7006537
8/2/2013,83.49,83.59,82.55,82.89,5883512
8/5/2013,82.87,83.01,81.95,82.89,4036215
8/6/2013,82.73,82.96,82.1,82.22,5372479
8/7/2013,81.64,81.8,80.41,81.05,7099413
8/8/2013,81.57,82.03,81.12,81.23,3997425
8/9/2013,81.14,81.53,80.26,80.49,4523439
8/12/2013,80.03,80.73,79.8,80.25,4989800
8/13/2013,80.67,82.5,80.58,82.22,7283357
8/14/2013,82.3,82.74,81.99,82.16,4401212
8/15/2013,81.62,82.32,81.48,81.99,4606355
8/16/2013,81.92,82.33,81.72,81.92,4754878
8/19/2013,81.26,81.9,80.3,80.41,4684456
8/20/2013,80.47,81.18,80.15,80.62,3647038
8/21/2013,80.26,80.93,80,80.05,4120162
8/22/2013,80.77,82.64,80.51,82.21,4504760
8/23/2013,82.51,82.51,81.35,81.67,5124445
8/26/2013,81.83,82.52,81.74,81.9,4677002
8/27/2013,81.1,82.13,80.92,81.17,4423743
8/28/2013,81.4,83.33,81.24,82.68,5511678
8/29/2013,82.7,82.91,81.48,81.6,4834582
8/30/2013,81.56,81.6,80.68,80.94,4457676
9/3/2013,81.69,82.83,81.68,82.42,5299405
9/4/2013,82.11,83.49,81.86,82.86,5522692
9/5/2013,83.23,84.55,83,84.22,8640446
9/6/2013,84.72,85.92,83.72,85.14,9118223
9/9/2013,85.18,86.75,85.18,86.45,5961634
9/10/2013,86.15,86.9,85.46,86.9,10257873
9/11/2013,86.81,87.11,86.19,87.05,5409625
9/12/2013,86.85,87.18,86,86.58,5860790
9/13/2013,86.47,86.91,86.08,86.72,3874767
9/16/2013,87.36,87.61,86.59,87,4400638
9/17/2013,86.96,88.22,86.66,87.74,6074628
9/18/2013,87.64,89.48,86.94,88.95,6757746
9/19/2013,88.84,89.72,88.72,88.79,6013041
9/20/2013,89.08,89.28,87.44,87.44,8569507
9/23/2013,87.16,87.86,87.03,87.04,5481412
9/24/2013,87.42,88.52,86.57,87.91,5688215
9/25/2013,87.83,89.24,87.51,88.57,8082523
9/26/2013,88.77,89.25,88.43,88.83,5043851
9/27/2013,88.31,89.1,88.12,88.82,4981203
9/30/2013,87.49,88.88,87.16,88.36,5600701
10/1/2013,87.99,89.6,87.98,89.05,5581194
10/2/2013,89,89.9,88.75,89.85,7487599
10/3/2013,89.63,89.98,89,89.44,6618259
10/4/2013,89.56,90.47,89,90.01,3991598
10/7/2013,89.28,90.1,89.01,89.29,4571124
10/8/2013,89.33,89.41,87.84,87.95,5912105
10/9/2013,87.95,88.08,86.3,87.04,6188426
10/10/2013,87.97,89.44,87.9,89.42,6082391
10/11/2013,89.05,90.29,88.52,90.02,5335418
10/14/2013,89.33,91.3,89.24,91.17,5475015
10/15/2013,90.54,91.26,89.63,90.54,6370792
10/16/2013,90.93,92.4,90.84,92.18,9084539
10/17/2013,91.83,91.85,90.71,91.43,8873386
10/18/2013,93.1,94.88,92.99,93.99,11240009
10/21/2013,94.12,94.91,92.91,93.48,7325959
10/22/2013,93.39,94.9,93.29,94.46,7695235
10/23/2013,93.67,93.75,92.62,92.84,7724591
10/24/2013,92.81,93.45,92.31,92.85,4383165
10/25/2013,92.47,93.28,92.41,92.9,4698155
10/28/2013,92.71,93.14,92.12,92.85,4936725
10/29/2013,93.24,94.01,92.89,94,4078115
10/30/2013,94.43,94.77,93.36,93.88,5615869
10/31/2013,93.88,94.45,93.26,93.72,5306894
11/1/2013,93.95,94.1,92.13,93,5907388
11/4/2013,93.4,93.72,92.83,93.51,3841597
11/5/2013,92.97,93.11,91.86,92.39,4892670
11/6/2013,93.07,93.88,92.6,93.23,4244273
11/7/2013,93.65,93.79,91.84,92.05,5350282
11/8/2013,91.87,93.89,91.81,93.79,6833994
11/11/2013,93.78,94.81,93.51,93.87,3848490
11/12/2013,93.47,93.57,91.29,91.99,6604880
11/13/2013,91.66,93.1,90.78,93.08,6011015
11/14/2013,93.18,93.5,92.67,93.31,4226678
11/15/2013,93.39,93.87,92.33,92.98,5057359
11/18/2013,93.21,93.3,91.63,92.02,4352112
11/19/2013,91.67,92.2,90.57,91.28,6261818
11/20/2013,91.94,91.97,90.31,90.45,5559281
11/21/2013,90.81,91.14,90.38,91.01,5775650
11/22/2013,91.31,92.78,91,92.73,5279464
11/25/2013,92.46,92.7,89.5,89.81,7255010
11/26/2013,89.87,90.01,88.9,89.46,6987786
11/27/2013,89.32,89.49,86.79,87.95,8571120
11/29/2013,88.13,89.66,87.68,88.42,4093896
12/2/2013,88.64,88.99,87.34,87.6,4653767
12/3/2013,87.16,88.1,86.38,87.64,5831859
12/4/2013,87.37,87.9,86.5,87.28,6694610
12/5/2013,86.74,87.91,86.56,86.87,5986419
12/6/2013,88.1,88.53,87.77,88.15,6102369
12/9/2013,88.52,88.52,86.94,88.03,5066948
12/10/2013,87.7,88.1,86.85,87.01,4867481
12/11/2013,87,87.48,85.9,86.14,5387470
12/12/2013,86.23,87.64,85.97,86.96,5923813
12/13/2013,87.13,87.51,85.85,86.37,6093575
12/16/2013,87.08,87.13,86.15,87,5083640
12/17/2013,87.03,87.52,85.45,85.54,7275828
12/18/2013,85.6,87.31,84.91,87.26,8990446
12/19/2013,87.08,87.08,85.65,86.47,6374842
12/20/2013,86.51,87.76,86,87.27,9323259
12/23/2013,87.88,88.13,87.27,87.32,5216437
12/24/2013,87.53,88.5,87.37,88.31,1849851
12/26/2013,88.48,89.56,88.4,89.39,3640607
12/27/2013,89.54,89.98,89.05,89.9,3488632
12/30/2013,89.97,90.26,89.14,89.17,4028572
12/31/2013,89.5,90.2,89.07,90.11,3397579
1/2/2014,89.48,90.12,88.61,88.82,4958526
1/3/2014,88.94,89.35,88.21,88.35,4212010
1/6/2014,88.88,88.92,87.3,88.02,6380231
1/7/2014,88.05,88.46,86.77,87.51,6429049
1/8/2014,87.36,87.66,86.38,86.98,8530888
1/9/2014,87.52,87.65,86.05,86.48,6561282
1/10/2014,86.08,88.2,85.77,88.17,8421604
1/13/2014,88.4,88.54,87.29,87.46,6833650
1/14/2014,87.91,88.93,87.37,88.87,5523919
1/15/2014,88.91,89.3,87.9,88.89,6814828
1/16/2014,88.88,89.39,88.14,88.61,6938431
1/17/2014,89.81,90.41,88,90.21,11948106
1/21/2014,91.2,92.11,90.38,91.09,8312362
1/22/2014,91.32,91.36,90.28,91.21,5124293
1/23/2014,90.64,91.19,89.98,90.26,6604115
1/24/2014,89.23,89.34,87.82,88.15,8424471
1/27/2014,88.3,88.62,86.9,87.91,6073739
1/28/2014,88.22,88.52,87.19,87.76,4679217
1/29/2014,87.08,87.52,86.43,87.3,6662375
1/30/2014,87.9,89.49,87.89,88.81,5625605
1/31/2014,87.87,88.59,87.3,87.57,6338746
2/3/2014,87.8,88,85.89,86.23,7207084
2/4/2014,86.35,87.83,86.21,87.19,6293673
2/5/2014,87.15,87.64,86,86.16,6656753
2/6/2014,86.55,88.77,86.49,88.51,5384004
2/7/2014,88.99,89.74,88.33,89.5,6007656
2/10/2014,89.46,89.48,88.39,89.04,5186910
2/11/2014,89.03,90.65,89.01,90.37,5930941
2/12/2014,90.42,91.06,89.96,90.03,4287833
2/13/2014,89.55,90.71,89.15,90.26,5067591
2/14/2014,90.06,91.19,89.95,90.45,4675632
2/18/2014,90.46,90.77,89.7,90.63,5336128
